Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Leandro Trossard,19,be BEL,FW,29-299,89,1,1,0,0,1,1,2,50.0,1,1,0,1,1,2,0,0
Gabriel Jesus,9,br BRA,FW,27-178,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kai Havertz,29,de GER,FW,25-109,90,2,1,0,1,1,1,2,50.0,1,0,0,0,0,2,0,0
Gabriel Martinelli,11,br BRA,LM,23-102,73,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Raheem Sterling,30,eng ENG,LM,29-295,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Declan Rice,41,eng ENG,CM,25-258,90,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
Thomas Partey,5,gh GHA,CM,31-107,84,4,4,1,2,1,2,2,100.0,0,1,0,1,0,4,0,0
Ethan Nwaneri,53,eng ENG,CM,17-191,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bukayo Saka,7,eng ENG,RM,23-023,90,2,1,0,0,2,1,2,50.0,1,1,0,1,1,3,0,0
Riccardo Calafiori,33,it ITA,LB,22-132,90,3,1,0,2,1,3,3,100.0,0,1,1,0,0,3,1,0
Gabriel Magalhães,6,br BRA,CB,26-284,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
William Saliba,2,fr FRA,CB,23-188,90,2,2,1,1,0,1,1,100.0,0,0,0,0,1,3,2,0
Jurriën Timber,12,nl NED,RB,23-103,90,4,2,0,4,0,1,2,50.0,1,2,0,2,0,4,1,0
David Raya,22,es ESP,GK,29-013,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
