Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
João Pedro,9,br BRA,"FW,CM",23-080,90,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,
Kaoru Mitoma,22,jp JPN,"LW,WB",27-209,90,0,0,0,2,0,0,2,0,2,0,0,0,3,1,1,50.0
Yankuba Minteh,17,gm GAM,"RW,WB",20-146,71,0,0,0,1,0,1,2,0,2,0,0,0,3,1,1,50.0
Simon Adingra,11,ci CIV,RW,22-349,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Georginio Rutter,14,fr FRA,"AM,FW",22-239,71,0,0,0,2,3,0,0,0,1,0,0,0,1,1,4,20.0
Evan Ferguson,28,ie IRL,FW,20-057,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Yasin Ayari,26,se SWE,"DM,CM",21-070,71,0,0,0,0,0,0,4,0,2,0,0,0,5,0,0,
Brajan Gruda,8,de GER,DM,20-198,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Carlos Baleba,20,cm CMR,"DM,CM",20-347,87,0,0,0,0,4,0,0,3,2,0,0,0,9,0,0,
Mats Wieffer,27,nl NED,DM,25-029,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
Pervis Estupiñán,30,ec ECU,"LB,CB",26-329,90,0,0,0,0,1,0,6,0,2,0,0,0,6,1,2,33.3
Lewis Dunk,5,eng ENG,CB,33-024,90,1,0,0,2,1,0,0,0,1,0,0,0,3,4,3,57.1
Jan Paul van Hecke,29,nl NED,"CB,RB",24-190,90,0,0,0,2,0,0,0,1,2,0,0,0,4,3,3,50.0
Tariq Lamptey,2,gh GHA,RB,24-076,45,0,0,0,1,1,0,0,1,1,0,0,0,2,0,1,0.0
Julio Enciso,10,py PAR,"AM,CM",20-327,45,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,
Bart Verbruggen,1,nl NED,GK,22-119,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
