Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Solanke,19,eng ENG,FW,27-103,90,0,0,0,0,2,0,0,0,1,0,0,0,3,1,3,25.0
Son Heung-min,7,kr KOR,LW,32-171,80,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,100.0
Timo Werner,16,de GER,LW,28-295,10,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
Brennan Johnson,22,wls WAL,RW,23-217,90,0,0,0,4,3,0,3,0,0,0,0,0,2,0,1,0.0
Dejan Kulusevski,21,se SWE,AM,24-245,90,0,0,0,3,0,0,5,1,0,0,0,0,6,1,0,100.0
Pape Matar Sarr,29,sn SEN,DM,22-103,63,0,0,0,0,1,0,0,1,1,0,0,0,4,2,2,50.0
James Maddison,10,eng ENG,DM,28-033,27,1,0,0,1,2,0,2,0,0,0,0,0,1,0,0,
Rodrigo Bentancur,30,uy URU,DM,27-184,63,0,0,0,1,0,0,0,0,0,0,0,0,8,3,3,50.0
Lucas Bergvall,15,se SWE,DM,18-328,27,0,0,0,0,1,0,0,1,1,0,0,0,5,0,0,
Destiny Udogie,13,it ITA,LB,22-028,80,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,
Pedro Porro,23,es ESP,RB,25-104,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Archie Gray,14,eng ENG,CB,18-289,90,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,66.7
Radu Drăgușin,6,ro ROU,CB,22-327,86,1,0,0,2,0,0,0,2,0,0,0,0,5,3,1,75.0
Yves Bissouma,8,ml MLI,CB,28-118,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Djed Spence,24,eng ENG,"RB,LB",24-139,89,2,1,1,1,0,0,3,0,1,0,0,0,2,0,1,0.0
Fraser Forster,20,eng ENG,GK,36-284,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
