Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Danny Welbeck,18,eng ENG,FW,33-315,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0
Kaoru Mitoma,22,jp JPN,LW,27-139,90,3,2,1,1,1,3,3,100.0,0,0,0,0,2,5,0,0
Yankuba Minteh,17,gm GAM,RW,20-076,86,1,1,0,0,1,1,4,25.0,3,0,0,0,1,2,1,0
Brajan Gruda,8,de GER,RW,20-128,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Georginio Rutter,14,fr FRA,AM,22-169,72,0,0,0,0,0,0,3,0.0,3,3,0,3,0,0,1,1
Julio Enciso,10,py PAR,AM,20-257,18,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Jack Hinshelwood,41,eng ENG,DM,19-178,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Carlos Baleba,20,cm CMR,DM,20-277,73,2,1,0,2,0,2,2,100.0,0,0,0,0,3,5,1,0
Mats Wieffer,27,nl NED,DM,24-325,17,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
Ferdi Kadioglu,24,tr TUR,LB,24-365,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0
Pervis Estupiñán,30,ec ECU,LB,26-259,45,4,2,2,2,0,1,2,50.0,1,0,0,0,0,4,1,0
Lewis Dunk,5,eng ENG,CB,32-320,90,0,0,0,0,0,0,0,,0,2,1,1,1,1,3,0
Adam Webster,4,eng ENG,CB,29-276,8,0,0,0,0,0,0,0,,0,2,1,1,0,0,1,0
Igor,3,br BRA,CB,26-242,82,0,0,0,0,0,0,1,0.0,1,4,1,3,0,0,0,0
Joël Veltman,34,nl NED,RB,32-265,90,2,1,2,0,0,2,5,40.0,3,2,0,2,1,3,4,0
Bart Verbruggen,1,nl NED,GK,22-049,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
