Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Paul Onuachu,32,ng NGA,FW,30-309,89,0,0,0,2,2,2,0,0,0,0,0,0,2,7,6,53.8
Yukinari Sugawara,16,jp JPN,"AM,FW",24-278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kamaldeen Sulemana,20,gh GHA,AM,23-046,80,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,
Tyler Dibling,33,eng ENG,AM,19-021,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,50.0
Mateus Fernandes,18,pt POR,"AM,CM",20-266,90,0,0,0,2,3,0,4,1,0,0,0,0,9,0,0,
Lesley Ugochukwu,26,fr FRA,CM,21-007,70,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,100.0
Joe Aribo,7,ng NGA,CM,28-255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Flynn Downes,4,eng ENG,CM,26-072,89,1,0,0,3,1,0,0,3,1,0,0,0,5,0,1,0.0
Cameron Archer,19,eng ENG,FW,23-255,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Ryan Manning,3,ie IRL,WB,28-292,80,0,0,0,0,0,0,4,0,0,0,0,0,3,1,1,50.0
Welington,34,br BRA,WB,24-042,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kyle Walker-Peters,2,eng ENG,WB,27-354,90,0,0,0,0,1,0,3,1,0,0,0,0,5,0,0,
Jack Stephens,5,eng ENG,CB,31-065,90,0,0,0,0,0,0,0,4,0,0,0,0,5,0,1,0.0
Jan Bednarek,35,pl POL,CB,28-355,90,1,0,0,1,1,0,0,0,1,0,0,0,2,5,1,83.3
Taylor Harwood-Bellis,6,eng ENG,CB,23-062,90,0,0,0,1,0,0,0,0,1,0,0,0,3,0,2,0.0
Aaron Ramsdale,30,eng ENG,GK,26-323,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
