Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dango Ouattara,11,bf BFA,FW,22-349,89,0,0,0,1,1,2,2,0,1,0,0,0,0,2,4,33.3
Zain Silcott-Duberry,43,ms MSR,FW,19-200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
Antoine Semenyo,24,gh GHA,LW,25-018,90,0,0,0,1,1,0,3,0,1,0,0,0,3,0,3,0.0
David Brooks,7,wls WAL,RW,27-201,79,0,0,0,0,2,0,1,0,0,0,0,0,6,0,1,0.0
Marcus Tavernier,16,eng ENG,RW,25-309,11,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,
Justin Kluivert,19,nl NED,AM,25-265,87,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0.0
Daniel Jebbison,21,ca CAN,AM,21-165,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Tyler Adams,12,us USA,DM,25-346,90,0,0,0,1,0,0,0,2,2,0,0,0,3,2,2,50.0
Ryan Christie,10,sct SCO,DM,29-338,90,0,0,0,0,2,0,1,1,2,0,0,0,7,1,1,50.0
Milos Kerkez,3,hu HUN,LB,21-079,90,0,0,0,2,0,0,3,0,1,0,0,0,5,0,3,0.0
Dean Huijsen,2,es ESP,CB,19-286,90,0,0,0,1,1,0,0,3,0,0,0,0,3,1,3,25.0
Illia Zabarnyi,27,ua UKR,CB,22-146,90,1,0,0,1,0,0,0,2,3,0,0,0,5,3,1,75.0
Lewis Cook,4,eng ENG,RB,27-357,90,1,0,0,2,1,0,1,1,1,0,0,0,7,0,0,
Kepa Arrizabalaga,13,es ESP,GK,30-114,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
