Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Luis Díaz,7,co COL,"FW,DM",28-001,74,1,0,0,1,2,0,0,0,0,0,0,0,3,0,0,
Curtis Jones,17,eng ENG,DM,23-350,16,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0.0
Cody Gakpo,18,nl NED,LW,25-252,90,0,0,0,1,2,0,4,0,0,0,0,0,5,2,0,100.0
Mohamed Salah,11,eg EGY,RW,32-213,90,0,0,0,1,0,1,3,0,0,0,0,0,1,1,1,50.0
Dominik Szoboszlai,8,hu HUN,AM,24-081,90,0,0,0,2,0,0,0,0,0,0,0,0,8,3,2,60.0
Alexis Mac Allister,10,ar ARG,DM,26-021,90,0,0,0,4,1,0,1,0,3,0,0,0,2,1,1,50.0
Ryan Gravenberch,38,nl NED,"DM,CB",22-243,90,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0
Andrew Robertson,26,sct SCO,LB,30-309,64,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0.0
Kostas Tsimikas,21,gr GRE,LB,28-247,26,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,100.0
Virgil van Dijk,4,nl NED,CB,33-190,90,0,0,0,1,1,0,0,0,0,0,0,0,3,5,0,100.0
Ibrahima Konaté,5,fr FRA,CB,25-234,65,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,50.0
Diogo Jota,20,pt POR,FW,28-041,25,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,50.0
Trent Alexander-Arnold,66,eng ENG,RB,26-099,90,0,0,0,0,0,0,9,1,1,0,0,0,4,0,0,
Alisson,1,br BRA,GK,32-104,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
