Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,21-234,89,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
George Hirst,27,sct SCO,FW,25-227,1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Jack Clarke,47,eng ENG,LW,23-311,89,3,2,0,3,0,1,1,100.0,0,0,0,0,0,3,2,0
Sammie Szmodics,23,ie IRL,LW,29-005,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Chiedozie Ogbene,21,ie IRL,RW,27-151,68,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0
Wes Burns,7,wls WAL,RW,29-311,22,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Omari Hutchinson,20,eng ENG,AM,20-335,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
Kalvin Phillips,8,eng ENG,DM,28-302,68,3,1,1,1,1,1,2,50.0,1,1,0,1,1,4,1,0
Jack Taylor,14,ie IRL,DM,26-098,22,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Sam Morsy,5,eg EGY,DM,33-019,89,3,2,2,1,0,0,0,,0,0,0,0,1,4,0,0
Massimo Luongo,25,au AUS,DM,32-004,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Leif Davis,3,eng ENG,LB,24-261,90,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,1,0
Jacob Greaves,24,eng ENG,CB,24-017,90,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,6,1
Dara O'Shea,26,ie IRL,CB,25-209,90,3,0,3,0,0,0,0,,0,0,0,0,0,3,3,0
Axel Tuanzebe,40,cd COD,RB,26-320,90,2,1,2,0,0,0,1,0.0,1,0,0,0,1,3,1,0
Arijanet Muric,1,xk KVX,GK,25-327,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
