Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Kai Havertz,29,de GER,"FW,RM",25-172,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Leandro Trossard,19,be BEL,LW,29-362,84,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Ethan Nwaneri,53,eng ENG,RM,17-254,6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Bukayo Saka,7,eng ENG,RW,23-086,73,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Raheem Sterling,30,eng ENG,"LM,RW",29-358,17,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Declan Rice,41,eng ENG,"LM,CM",25-321,90,3,1,2,1,0,1,1,100.0,0,0,0,0,0,3,1,0
Jorginho,20,it ITA,CM,32-346,90,3,2,1,2,0,3,3,100.0,0,0,0,0,3,6,1,0
Martin Ødegaard,8,no NOR,RM,25-349,73,2,1,2,0,0,0,1,0.0,1,0,0,0,0,2,0,0
Gabriel Jesus,9,br BRA,FW,27-241,17,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Riccardo Calafiori,33,it ITA,LB,22-195,55,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,2,0
Oleksandr Zinchenko,17,ua UKR,LB,27-351,35,1,0,1,0,0,0,0,,0,1,0,1,0,1,1,0
Gabriel Magalhães,6,br BRA,CB,26-347,45,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0
Jakub Kiwior,15,pl POL,CB,24-289,45,2,0,2,0,0,2,2,100.0,0,1,1,0,0,2,1,0
William Saliba,2,fr FRA,CB,23-251,90,3,1,3,0,0,1,1,100.0,0,1,1,0,1,4,4,1
Jurriën Timber,12,nl NED,RB,23-166,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,2,0
David Raya,22,es ESP,GK,29-076,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
