Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Georginio Rutter,14,fr FRA,FW,22-245,67,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,0.0
Julio Enciso,10,py PAR,"AM,LW",20-333,23,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0.0
Kaoru Mitoma,22,jp JPN,LW,27-215,84,0,0,0,2,0,0,3,1,2,0,0,0,4,2,1,66.7
Evan Ferguson,28,ie IRL,FW,20-063,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brajan Gruda,8,de GER,RW,20-204,67,0,0,0,0,2,0,4,0,0,0,0,0,1,1,1,50.0
Yankuba Minteh,17,gm GAM,RW,20-152,23,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0.0
João Pedro,9,br BRA,"AM,FW",23-086,90,0,0,0,2,2,0,2,1,0,0,0,0,3,2,1,66.7
Mats Wieffer,27,nl NED,DM,25-035,55,0,0,0,4,0,0,0,2,1,0,0,0,5,3,1,75.0
Yasin Ayari,26,se SWE,DM,21-076,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Carlos Baleba,20,cm CMR,DM,20-353,90,0,0,0,3,4,0,1,1,1,0,0,0,8,2,0,100.0
Pervis Estupiñán,30,ec ECU,LB,26-335,90,1,0,0,5,3,0,4,2,1,0,0,0,10,2,2,50.0
Lewis Dunk,5,eng ENG,CB,33-030,90,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,100.0
Jan Paul van Hecke,29,nl NED,CB,24-196,90,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,66.7
Joël Veltman,34,nl NED,RB,32-341,67,1,0,0,1,0,0,1,0,4,0,0,0,0,1,2,33.3
Tariq Lamptey,2,gh GHA,RB,24-082,23,0,0,0,2,0,0,3,1,0,0,0,0,0,1,0,100.0
Bart Verbruggen,1,nl NED,GK,22-125,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
