Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Mikel Merino,23,es ESP,FW,28-249,90,0,0,0,3,1,1,0,0,1,0,0,0,4,2,5,28.6
Leandro Trossard,19,be BEL,LW,30-084,90,0,0,0,4,3,0,3,0,0,0,0,0,3,0,1,0.0
Ethan Nwaneri,53,eng ENG,RW,17-342,76,0,0,0,1,0,0,2,0,1,0,0,0,3,0,3,0.0
Raheem Sterling,30,eng ENG,RW,30-080,14,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,
Declan Rice,41,eng ENG,"LM,CM",26-043,90,0,0,0,0,0,0,7,1,1,0,0,0,7,1,0,100.0
Jorginho,20,it ITA,CM,33-068,69,0,0,0,3,1,0,1,0,0,0,0,0,5,0,0,
Oleksandr Zinchenko,17,ua UKR,LM,28-073,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
Martin Ødegaard,8,no NOR,RM,26-071,84,0,0,0,0,1,0,6,1,0,0,0,0,4,0,1,0.0
Thomas Partey,5,gh GHA,RM,31-258,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Riccardo Calafiori,33,it ITA,LB,22-283,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Kieran Tierney,3,sct SCO,LB,27-266,45,0,0,0,0,0,0,3,1,0,0,0,0,2,2,0,100.0
Gabriel Magalhães,6,br BRA,CB,27-069,90,0,0,0,0,1,0,1,0,0,0,0,0,3,4,3,57.1
William Saliba,2,fr FRA,CB,23-339,90,0,0,0,2,1,0,0,2,1,0,0,0,2,6,0,100.0
Jurriën Timber,12,nl NED,RB,23-254,84,0,0,0,0,1,0,1,0,5,0,0,0,1,1,0,100.0
Ben White,4,eng ENG,RB,27-141,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
David Raya,22,es ESP,GK,29-164,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
