Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Calvert-Lewin,9,eng ENG,FW,27-161,71,0,0,0,2,1,1,0,2,1,0,0,0,2,5,2,71.4
Beto,14,gw GNB,FW,26-206,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Dwight McNeil,7,eng ENG,"LW,AM",24-276,90,0,0,0,1,2,0,10,1,1,0,0,0,8,1,1,50.0
Jack Harrison,11,eng ENG,RW,27-278,56,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,
Jesper Lindstrøm,29,dk DEN,RW,24-177,34,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,
Abdoulaye Doucouré,16,ml MLI,AM,31-236,56,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
Iliman Ndiaye,10,sn SEN,LW,24-171,34,0,0,0,1,0,2,1,1,2,0,0,0,2,0,0,
Idrissa Gana Gueye,27,sn SEN,DM,34-333,89,0,0,0,2,2,0,0,1,4,0,0,0,6,0,0,
Harrison Armstrong,45,eng ENG,DM,17-218,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Tim Iroegbunam,42,eng ENG,DM,21-055,90,0,0,0,5,1,0,0,0,1,0,0,0,2,0,0,
Vitaliy Mykolenko,19,ua UKR,LB,25-087,90,0,0,0,0,3,0,0,2,2,0,0,0,5,0,1,0.0
Michael Keane,5,eng ENG,CB,31-226,90,0,0,0,1,0,0,0,5,1,0,0,0,5,3,2,60.0
James Tarkowski,6,eng ENG,CB,31-279,90,0,0,0,1,0,0,0,1,1,0,0,0,1,5,1,83.3
Roman Dixon,75,eng ENG,RB,19-242,90,0,0,0,0,0,0,0,1,5,0,0,0,6,0,3,0.0
Jordan Pickford,1,eng ENG,GK,30-170,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
