Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Paul Onuachu,32,ng NGA,FW,30-249,90,0,0,0,4,1,3,0,0,0,0,0,0,3,16,11,59.3
Albert Grønbaek,29,dk DEN,AM,23-254,69,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,
Kamaldeen Sulemana,20,gh GHA,AM,22-352,21,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,
Mateus Fernandes,18,pt POR,AM,20-206,90,0,0,0,0,3,1,4,1,2,0,0,0,8,0,1,0.0
Joe Aribo,7,ng NGA,"CM,CB",28-195,90,0,0,0,0,1,0,0,2,3,0,0,0,5,1,1,50.0
Lesley Ugochukwu,26,fr FRA,CM,20-312,80,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,
Adam Lallana,10,eng ENG,CM,36-267,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Welington,34,br BRA,WB,23-348,80,1,0,0,1,2,0,8,2,1,0,0,0,6,0,1,0.0
Yukinari Sugawara,16,jp JPN,WB,24-218,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Kyle Walker-Peters,2,eng ENG,WB,27-294,90,0,0,0,1,2,0,1,1,2,0,0,0,9,0,2,0.0
Taylor Harwood-Bellis,6,eng ENG,CB,23-002,45,0,0,0,2,0,0,0,1,1,0,0,0,2,2,1,66.7
Jack Stephens,5,eng ENG,CB,31-005,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
William Smallbone,8,ie IRL,CM,24-346,35,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Jan Bednarek,35,pl POL,CB,28-295,90,1,0,0,3,0,0,0,3,0,0,0,0,4,6,2,75.0
James Bree,14,eng ENG,CB,27-113,90,0,0,0,0,2,0,1,0,1,0,0,0,6,0,0,
Aaron Ramsdale,30,eng ENG,GK,26-263,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
