Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jarrod Bowen,20,eng ENG,"FW,RM",28-009,59,0,0,0,1,2,0,1,0,0,0,0,0,3,0,0,
Crysencio Summerville,7,nl NED,LM,23-060,31,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,100.0
Emerson Palmieri,33,it ITA,"LB,LW",30-148,90,0,0,0,0,0,0,4,0,3,0,0,0,1,1,0,100.0
Mohammed Kudus,14,gh GHA,"RW,RM,LM",24-149,80,0,0,0,1,0,3,2,0,1,0,0,0,5,0,1,0.0
Luis Guilherme,17,br BRA,RM,18-324,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Carlos Soler,4,es ESP,"AM,CM",27-362,73,0,0,0,0,1,0,1,1,1,0,0,0,2,0,0,
Andy Irving,39,sct SCO,CM,24-230,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Edson Álvarez,19,mx MEX,DM,27-066,45,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0.0
Niclas Füllkrug,11,de GER,FW,31-324,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
Lucas Paquetá,10,br BRA,"CM,DM",27-124,90,0,0,0,1,2,1,1,2,3,0,0,0,5,0,3,0.0
Aaron Wan-Bissaka,29,eng ENG,"RB,LB",27-033,90,0,0,0,0,1,1,0,2,1,0,0,0,7,0,0,
Max Kilman,26,eng ENG,CB,27-220,90,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,
Konstantinos Mavropanos,15,gr GRE,CB,27-018,90,0,0,0,0,1,0,0,3,2,0,0,0,4,3,0,100.0
Vladimír Coufal,5,cz CZE,RB,32-129,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
Jean-Clair Todibo,25,fr FRA,CB,24-365,45,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,
Alphonse Areola,23,fr FRA,GK,31-306,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
