Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Alexander Isak,14,se SWE,FW,24-360,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Harvey Barnes,11,eng ENG,LW,26-281,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Anthony Gordon,10,eng ENG,"FW,LW",23-204,90,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0
Jacob Murphy,23,eng ENG,RW,29-204,90,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0
Joelinton,7,br BRA,LM,28-032,45,2,2,1,1,0,2,3,66.7,1,0,0,0,1,3,1,0
Joe Willock,28,eng ENG,"LM,CM",25-026,45,2,0,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0
Bruno Guimarães,39,br BRA,CM,26-304,86,0,0,0,0,0,0,3,0.0,3,1,1,0,0,0,0,0
Lloyd Kelly,25,eng ENG,CB,25-345,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Sean Longstaff,36,eng ENG,RM,26-321,45,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0
Sandro Tonali,8,it ITA,"RM,CM",24-130,45,1,1,0,1,0,0,0,,0,0,0,0,2,3,1,1
Lewis Hall,20,eng ENG,"LB,LM",20-007,90,2,2,1,0,1,1,7,14.3,6,1,0,1,0,2,4,0
Dan Burn,33,eng ENG,CB,32-129,90,2,2,1,1,0,2,2,100.0,0,0,0,0,0,2,4,0
Fabian Schär,5,ch SUI,CB,32-270,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0
Valentino Livramento,21,eng ENG,RB,21-308,63,5,2,2,3,0,2,2,100.0,0,2,0,2,0,5,1,0
Kieran Trippier,2,eng ENG,"RB,RM",33-362,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Nick Pope,22,eng ENG,GK,32-149,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
