Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jean-Philippe Mateta,14,fr FRA,FW,27-127,90,0,0,0,0,0,1,1,0,1,0,0,0,2,4,2,66.7
Eddie Nketiah,9,eng ENG,AM,25-156,83,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0.0
Nathaniel Clyne,17,eng ENG,WB,33-211,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Ismaila Sarr,7,sn SEN,AM,26-251,89,0,0,0,0,1,0,3,0,0,0,0,0,1,1,3,25.0
Jeffrey Schlupp,15,gh GHA,AM,31-315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Daichi Kamada,18,jp JPN,CM,28-089,90,0,0,0,1,1,0,3,2,2,0,0,0,8,1,0,100.0
Will Hughes,19,eng ENG,CM,29-199,79,1,0,0,2,0,0,4,0,1,0,0,0,8,0,0,
Cheick Doucouré,28,ml MLI,CM,24-299,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
Tyrick Mitchell,3,eng ENG,WB,25-062,90,0,0,0,0,1,0,8,0,0,0,0,0,4,0,1,0.0
Daniel Muñoz,12,co COL,"WB,AM",28-160,90,1,0,0,3,0,0,2,1,2,0,0,0,2,3,1,75.0
Marc Guéhi,6,eng ENG,CB,24-112,90,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,50.0
Maxence Lacroix,5,fr FRA,CB,24-210,90,0,0,0,1,0,0,0,2,1,0,0,0,7,2,0,100.0
Trevoh Chalobah,27,eng ENG,CB,25-120,90,0,0,0,0,1,0,0,3,0,0,0,0,4,1,1,50.0
Dean Henderson,1,eng ENG,GK,27-235,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
