Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Yoane Wissa,11,cd COD,FW,28-171,90,0,0,0,1,3,0,1,0,0,0,0,0,2,1,0,100.0
Kevin Schade,7,de GER,LW,23-086,86,0,0,0,0,3,0,0,0,0,0,0,0,3,3,1,75.0
Yunus Emre Konak,26,tr TUR,LW,19-042,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
Bryan Mbeumo,19,cm CMR,RW,25-198,90,0,0,0,0,0,0,7,1,0,0,0,0,5,1,2,33.3
Mikkel Damsgaard,24,dk DEN,AM,24-233,71,0,0,0,1,0,1,9,0,1,0,0,0,5,1,1,50.0
Fabio Carvalho,14,pt POR,AM,22-175,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Vitaly Janelt,27,de GER,DM,26-287,72,0,0,0,0,1,0,0,3,0,0,0,0,1,2,1,66.7
Edmond-Paris Maghoma,32,eng ENG,DM,23-289,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Christian Nørgaard,6,dk DEN,DM,30-348,45,0,0,0,1,1,0,0,1,1,0,0,0,3,2,0,100.0
Yehor Yarmoliuk,18,ua UKR,DM,20-357,45,0,0,0,3,0,0,0,0,0,0,0,0,7,2,0,100.0
Keane Lewis-Potter,23,eng ENG,LB,23-365,90,0,0,0,1,2,0,1,0,1,0,0,0,5,2,0,100.0
Ethan Pinnock,5,jm JAM,CB,31-268,90,0,0,0,0,0,0,0,2,1,0,0,0,2,2,2,50.0
Nathan Collins,22,ie IRL,CB,23-297,90,0,0,0,2,0,0,0,1,1,0,0,0,5,1,2,33.3
Kristoffer Ajer,20,no NOR,RB,26-310,83,0,0,0,1,0,0,1,1,1,0,0,0,1,4,0,100.0
Michael Kayode,33,it ITA,RB,20-226,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
Mark Flekken,1,nl NED,GK,31-253,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
