Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Kai Havertz,29,de GER,"FW,LM",25-186,90,0,0,0,1,1,0,0,0,0,0,0,0,1,4,1,80.0
Gabriel Martinelli,11,br BRA,LW,23-179,73,0,0,0,0,1,1,3,0,0,0,0,0,4,0,0,
Leandro Trossard,19,be BEL,LW,30-010,17,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,
Bukayo Saka,7,eng ENG,RW,23-100,90,0,0,0,0,2,2,10,0,1,0,0,0,4,1,0,100.0
Mikel Merino,23,es ESP,LM,28-175,68,0,0,0,0,0,0,3,0,0,0,0,0,4,2,1,66.7
Gabriel Jesus,9,br BRA,FW,27-255,22,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,
Declan Rice,41,eng ENG,CM,25-335,61,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,
Jorginho,20,it ITA,CM,32-360,29,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,
Martin Ødegaard,8,no NOR,RM,25-363,61,0,0,0,0,0,0,4,0,1,0,0,0,2,1,0,100.0
Ethan Nwaneri,53,eng ENG,RM,17-268,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Myles Lewis-Skelly,49,eng ENG,LB,18-079,68,0,0,0,0,2,0,0,0,1,0,0,0,4,0,1,0.0
Thomas Partey,5,gh GHA,RB,31-184,22,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,
Gabriel Magalhães,6,br BRA,CB,26-361,90,0,0,0,0,2,0,0,0,3,0,0,0,2,3,3,50.0
William Saliba,2,fr FRA,CB,23-265,90,0,0,0,1,0,0,0,0,1,0,0,0,11,2,2,50.0
Jurriën Timber,12,nl NED,"RB,LB",23-180,90,0,0,0,2,0,1,0,0,1,0,0,0,2,1,1,50.0
David Raya,22,es ESP,GK,29-090,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
