Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ollie Watkins,11,eng ENG,FW,28-315,64,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jáder Durán,9,co COL,FW,20-332,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jacob Ramsey,41,eng ENG,LW,23-165,44,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
John McGinn,7,sct SCO,LW,30-022,46,2,1,0,2,0,0,1,0.0,1,2,0,2,0,2,1,0
Leon Bailey,31,jm JAM,RW,27-092,64,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Jaden Philogene Bidace,19,eng ENG,RW,22-275,26,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Morgan Rogers,27,eng ENG,AM,22-106,90,1,0,0,1,0,0,2,0.0,2,1,0,1,0,1,0,0
Youri Tielemans,8,be BEL,DM,27-186,90,3,1,1,2,0,1,3,33.3,2,1,1,0,2,5,1,0
Amadou Onana,24,be BEL,DM,23-085,73,3,2,2,1,0,0,0,,0,1,1,0,3,6,1,0
Boubacar Kamara,44,fr FRA,DM,24-352,17,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
Lucas Digne,12,fr FRA,LB,31-112,73,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,5,0
Ian Maatsen,22,nl NED,LB,22-244,17,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Pau Torres,14,es ESP,CB,27-298,90,2,1,1,1,0,1,1,100.0,0,1,1,0,0,2,3,0
Diego Carlos,3,br BRA,CB,31-239,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,1
Ezri Konsa,4,eng ENG,RB,27-017,90,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,4,0
Emiliano Martínez,23,ar ARG,GK,32-068,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
