Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Dominic Solanke,19,eng ENG,FW,27-085,90,0,0,0,2,1,0,0,0,0,0,0,0,0,1,3,25.0
Son Heung-min,7,kr KOR,LW,32-153,90,0,0,0,1,1,2,2,1,0,0,0,0,3,0,0,
Brennan Johnson,22,wls WAL,RW,23-199,52,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,
Timo Werner,16,de GER,RW,28-277,38,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,
Pape Matar Sarr,29,sn SEN,"LM,RM",22-085,90,1,0,0,3,2,0,0,1,3,0,1,0,6,1,3,25.0
Yves Bissouma,8,ml MLI,CM,28-100,78,1,0,0,3,1,0,0,0,3,0,1,0,6,0,0,
Lucas Bergvall,15,se SWE,CM,18-310,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Dejan Kulusevski,21,se SWE,RM,24-227,78,0,0,0,3,2,0,3,1,0,0,0,0,3,0,0,
James Maddison,10,eng ENG,LM,28-015,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Destiny Udogie,13,it ITA,LB,22-010,90,0,0,0,3,1,0,0,0,3,0,0,0,5,1,0,100.0
Micky van de Ven,37,nl NED,CB,23-233,78,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,
Archie Gray,14,eng ENG,CB,18-271,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Cristian Romero,17,ar ARG,CB,26-225,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
Radu Drăgușin,6,ro ROU,CB,22-309,76,0,0,0,1,0,0,0,1,1,0,0,0,3,3,1,75.0
Pedro Porro,23,es ESP,RB,25-086,90,0,0,0,0,2,0,4,0,1,0,0,0,7,1,0,100.0
Fraser Forster,20,eng ENG,GK,36-266,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
