Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Mohammed Kudus,14,gh GHA,"FW,RM",24-169,90,0,0,0,1,4,1,1,0,0,0,0,0,3,0,1,0.0
Tomáš Souček,28,cz CZE,"AM,CM,CB",29-326,90,0,0,0,2,2,0,0,0,0,0,0,0,1,2,1,66.7
Lucas Paquetá,10,br BRA,AM,27-144,55,0,0,0,1,0,0,1,0,0,0,0,0,3,1,3,25.0
Danny Ings,18,eng ENG,FW,32-179,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Guido Rodríguez,24,ar ARG,CM,30-281,45,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0.0
Carlos Soler,4,es ESP,"LM,CM,AM",28-016,45,0,0,0,2,0,0,2,0,0,0,0,0,5,1,1,50.0
Edson Álvarez,19,mx MEX,CM,27-086,82,1,0,0,4,2,0,0,1,3,0,0,0,4,1,0,100.0
Luis Guilherme,17,br BRA,LM,18-344,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Emerson Palmieri,33,it ITA,WB,30-168,55,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,
Lewis Orford,61,eng ENG,"DM,CM",18-335,35,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,
Aaron Wan-Bissaka,29,eng ENG,"WB,RB",27-053,90,0,0,0,0,0,0,2,1,2,0,0,0,5,0,0,
Aaron Cresswell,3,eng ENG,CB,35-034,55,0,0,0,0,0,0,4,1,0,0,0,0,1,2,0,100.0
Oliver Scarles,57,eng ENG,LB,19-037,35,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,100.0
Max Kilman,26,eng ENG,CB,27-240,90,0,0,0,0,0,0,0,1,1,0,0,0,5,5,2,71.4
Konstantinos Mavropanos,15,gr GRE,CB,27-038,79,2,1,1,2,0,0,0,5,0,0,0,0,4,3,0,100.0
Łukasz Fabiański,1,pl POL,GK,39-275,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
