Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Alexander Isak,14,se SWE,FW,25-105,85,1,0,0,0,1,0,0,,0,0,0,0,0,1,2,0
Joe Willock,28,eng ENG,FW,25-137,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anthony Gordon,10,eng ENG,LW,23-315,77,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0
Harvey Barnes,11,eng ENG,LW,27-026,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jacob Murphy,23,eng ENG,RW,29-315,85,2,2,0,1,1,2,3,66.7,1,2,0,2,1,3,3,0
Sean Longstaff,36,eng ENG,LM,27-066,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joelinton,7,br BRA,"LM,RW",28-143,90,4,1,1,2,1,1,2,50.0,1,1,1,0,1,5,2,0
Sandro Tonali,8,it ITA,CM,24-241,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
Bruno Guimarães,39,br BRA,RM,27-049,90,3,3,0,2,1,1,2,50.0,1,0,0,0,1,4,1,0
Lewis Hall,20,eng ENG,LB,20-118,90,1,0,1,0,0,0,0,,0,1,0,1,1,2,4,0
Dan Burn,33,eng ENG,CB,32-240,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,8,0
Sven Botman,4,nl NED,CB,24-358,89,4,2,2,2,0,1,1,100.0,0,2,1,1,2,6,4,0
Lloyd Kelly,25,eng ENG,CB,26-090,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Valentino Livramento,21,eng ENG,RB,22-053,90,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,9,0
Martin Dúbravka,1,sk SVK,GK,35-355,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
