Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Liam Delap,19,eng ENG,FW,21-343,83,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
George Hirst,27,sct SCO,FW,25-336,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nathan Broadhead,33,wls WAL,"LW,AM",26-286,90,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0
Wes Burns,7,wls WAL,RW,30-054,70,3,2,0,1,2,0,0,,0,0,0,0,0,3,2,0
Jack Taylor,14,ie IRL,"RW,DM",26-207,20,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Omari Hutchinson,20,eng ENG,"AM,RW",21-078,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Jens Cajuste,12,se SWE,DM,25-159,70,2,2,1,1,0,0,0,,0,0,0,0,1,3,0,0
Sam Morsy,5,eg EGY,DM,33-128,20,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0
Kalvin Phillips,8,eng ENG,DM,29-045,83,4,2,0,4,0,0,4,0.0,4,1,0,1,2,6,2,0
Jack Clarke,47,eng ENG,LW,24-054,7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Leif Davis,3,eng ENG,LB,25-004,90,2,1,2,0,0,2,4,50.0,2,0,0,0,0,2,3,0
Jacob Greaves,24,eng ENG,CB,24-126,90,0,0,0,0,0,0,0,,0,5,4,1,2,2,3,1
Luke Woolfenden,6,eng ENG,CB,26-087,90,1,1,1,0,0,0,0,,0,1,0,1,3,4,4,0
Dara O'Shea,26,ie IRL,RB,25-318,90,0,0,0,0,0,0,0,,0,4,2,2,0,0,9,0
Christian Walton,28,eng ENG,GK,29-068,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
