Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Rodrigo Muniz,9,br BRA,FW,23-104,77,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Raúl Jiménez,7,mx MEX,FW,33-103,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alex Iwobi,17,ng NGA,LW,28-105,90,4,3,1,2,1,1,1,100.0,0,0,0,0,0,4,1,0
Adama Traoré,11,es ESP,RW,28-204,77,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0
Harry Wilson,8,wls WAL,RW,27-147,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Emile Smith Rowe,32,eng ENG,AM,24-019,63,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,0,0
Tom Cairney,10,sct SCO,"DM,AM",33-209,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Saša Lukić,20,rs SRB,DM,28-003,89,3,2,2,1,0,0,2,0.0,2,1,0,1,1,4,1,0
Jay Stansfield,28,eng ENG,"AM,DM",21-266,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andreas Pereira,18,br BRA,"DM,AM",28-228,89,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Harrison Reed,6,eng ENG,DM,29-202,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Antonee Robinson,33,us USA,LB,27-008,90,8,6,4,4,0,4,5,80.0,1,0,0,0,2,10,6,0
Calvin Bassey,3,ng NGA,CB,24-229,90,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,3,1
Issa Diop,31,fr FRA,CB,27-220,90,4,3,2,2,0,3,3,100.0,0,1,1,0,0,4,5,0
Kenny Tete,2,nl NED,RB,28-312,90,1,0,1,0,0,1,3,33.3,2,2,0,2,3,4,1,0
Bernd Leno,1,de GER,GK,32-165,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
