Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
João Pedro,9,br BRA,FW,23-095,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0
Simon Adingra,11,ci CIV,LW,22-364,57,3,1,1,1,1,2,5,40.0,3,1,0,1,2,5,1,0
Kaoru Mitoma,22,jp JPN,LM,27-224,33,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,0,0
Brajan Gruda,8,de GER,RW,20-213,57,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Yankuba Minteh,17,gm GAM,RM,20-161,33,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Julio Enciso,10,py PAR,AM,20-342,57,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Georginio Rutter,14,fr FRA,FW,22-254,33,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0
Yasin Ayari,26,se SWE,"DM,CM",21-085,68,2,2,1,1,0,1,5,20.0,4,3,2,1,2,4,2,0
Matt O'Riley,33,dk DEN,CM,24-039,22,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,0,0
Carlos Baleba,20,cm CMR,"DM,CM",20-362,85,5,2,2,3,0,2,3,66.7,1,2,0,2,3,8,4,0
Jakub Moder,15,pl POL,CM,25-267,5,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0
Igor,3,br BRA,LB,26-327,90,1,1,1,0,0,1,4,25.0,3,3,2,1,0,1,1,0
Lewis Dunk,5,eng ENG,CB,33-039,90,1,1,1,0,0,1,2,50.0,1,4,4,0,1,2,7,0
Jan Paul van Hecke,29,nl NED,CB,24-205,90,0,0,0,0,0,0,2,0.0,2,4,1,3,3,3,6,0
Tariq Lamptey,2,gh GHA,RB,24-091,90,2,1,2,0,0,1,3,33.3,2,0,0,0,0,2,1,1
Bart Verbruggen,1,nl NED,GK,22-134,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
