Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Chris Wood,11,nz NZL,FW,33-000,78,0,0,0,1,1,1,0,1,0,0,0,0,0,4,4,50.0
Anthony Elanga,21,se SWE,"RM,FW",22-224,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Callum Hudson-Odoi,14,eng ENG,"LW,LM",24-030,89,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0.0
Taiwo Awoniyi,9,ng NGA,FW,27-117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Jota Silva,20,pt POR,RW,25-128,67,1,0,0,2,0,0,0,1,2,0,0,0,1,1,1,50.0
Morato,4,br BRA,CB,23-160,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Morgan Gibbs-White,10,eng ENG,"AM,RM",24-315,78,0,0,0,0,1,0,2,1,0,0,0,0,5,2,4,33.3
Nicolás Domínguez,16,ar ARG,"LM,FW,RM",26-162,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Ryan Yates,22,eng ENG,"DM,CM",27-016,90,0,0,0,6,4,0,0,0,0,0,0,0,4,4,1,80.0
Elliot Anderson,8,eng ENG,"DM,CM",22-031,90,0,0,0,2,0,0,3,2,3,0,0,0,8,0,0,
Neco Williams,7,wls WAL,LB,23-238,90,1,0,0,1,1,0,0,1,2,0,0,0,4,0,1,0.0
Murillo,5,br BRA,CB,22-156,90,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
Nikola Milenković,31,rs SRB,CB,27-056,90,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,100.0
Ola Aina,34,ng NGA,RB,28-060,90,0,0,0,0,2,0,1,1,0,0,0,0,8,0,0,
Matz Sels,26,be BEL,GK,32-285,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
