Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Erling Haaland,9,no NOR,FW,24-034,89,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,100.0
James Mcatee,87,eng ENG,FW,21-311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Jeremy Doku,11,be BEL,LW,22-089,70,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
İlkay Gündoğan,19,de GER,DM,33-305,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Sávio,26,br BRA,RW,20-136,70,0,0,0,0,2,0,6,0,2,1,0,0,4,0,0,
Jack Grealish,10,eng ENG,LW,28-349,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Kevin De Bruyne,17,be BEL,"CM,AM",33-057,89,0,0,0,1,0,1,7,0,0,0,0,0,1,0,2,0.0
Matheus Nunes,27,pt POR,AM,25-363,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Bernardo Silva,20,pt POR,"CM,RW",30-014,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.0
Mateo Kovačić,8,hr CRO,DM,30-110,49,0,0,0,0,2,0,0,1,1,0,0,0,2,1,0,100.0
John Stones,5,eng ENG,DM,30-088,41,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,
Rico Lewis,82,eng ENG,"DM,RB",19-277,90,0,0,0,0,5,0,0,1,0,0,0,0,10,1,1,50.0
Joško Gvardiol,24,hr CRO,LB,22-214,90,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,
Rúben Dias,3,pt POR,CB,27-102,90,1,0,0,1,1,0,1,3,0,0,0,0,4,0,0,
Manuel Akanji,25,ch SUI,"RB,CB",29-036,90,0,0,0,0,1,0,1,0,0,0,0,0,4,2,1,66.7
Ederson,31,br BRA,GK,31-007,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
