Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Alexander Isak,14,se SWE,"FW,AM",25-000,90,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,100.0
Harvey Barnes,11,eng ENG,LW,26-287,90,0,0,0,0,2,0,2,0,1,0,0,0,1,1,0,100.0
Anthony Gordon,10,eng ENG,"RW,AM",23-210,82,0,0,0,1,2,1,4,0,1,0,0,0,4,0,0,
William Osula,18,dk DEN,FW,21-048,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Joe Willock,28,eng ENG,LM,25-032,45,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,
Jacob Murphy,23,eng ENG,RW,29-210,45,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,
Bruno Guimarães,39,br BRA,"DM,CM",26-310,90,0,0,0,1,3,0,0,3,1,0,0,0,0,1,0,100.0
Joelinton,7,br BRA,"RM,DM",28-038,73,0,0,0,1,3,0,0,0,1,0,0,0,7,1,1,50.0
Sandro Tonali,8,it ITA,DM,24-136,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Lloyd Kelly,25,eng ENG,LB,25-351,45,0,0,0,1,1,1,0,0,0,0,0,0,3,2,0,100.0
Lewis Hall,20,eng ENG,LB,20-013,45,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,
Dan Burn,33,eng ENG,CB,32-135,90,0,0,0,1,2,0,0,0,0,0,0,0,3,5,3,62.5
Fabian Schär,5,ch SUI,CB,32-276,90,0,0,0,1,2,0,0,2,0,0,0,0,9,1,2,33.3
Kieran Trippier,2,eng ENG,RB,34-002,73,0,0,0,1,0,0,2,1,1,0,0,0,2,2,0,100.0
Valentino Livramento,21,eng ENG,RB,21-314,17,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0
Nick Pope,22,eng ENG,GK,32-155,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
