Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Mathys Tel,11,fr FRA,FW,19-295,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Son Heung-min,7,kr KOR,LW,32-223,86,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Wilson Odobert,28,fr FRA,LW,20-080,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Dejan Kulusevski,21,se SWE,"RW,RM",24-297,90,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
James Maddison,10,eng ENG,LM,28-085,63,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Brennan Johnson,22,wls WAL,RW,23-269,27,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Rodrigo Bentancur,30,uy URU,CM,27-236,77,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,2,0
Yves Bissouma,8,ml MLI,CM,28-170,13,2,0,0,2,0,0,0,,0,0,0,0,0,2,2,0
Lucas Bergvall,15,se SWE,RM,19-014,63,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,1,0
Pape Matar Sarr,29,sn SEN,LM,22-155,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Djed Spence,24,eng ENG,LB,24-191,90,2,1,0,0,2,1,1,100.0,0,3,2,1,0,2,3,0
Ben Davies,33,wls WAL,CB,31-298,90,1,1,0,1,0,0,0,,0,2,1,1,0,1,5,0
Kevin Danso,4,at AUT,CB,26-150,77,1,0,1,0,0,0,0,,0,0,0,0,1,2,6,0
Archie Gray,14,eng ENG,CB,18-341,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Pedro Porro,23,es ESP,RB,25-156,90,4,2,2,2,0,2,2,100.0,0,3,0,3,3,7,2,0
Guglielmo Vicario,1,it ITA,GK,28-132,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
