Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Gabriel Jesus,9,br BRA,FW,27-273,89,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
Oleksandr Zinchenko,17,ua UKR,FW,28-017,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gabriel Martinelli,11,br BRA,LW,23-197,90,1,1,1,0,0,0,1,0.0,1,2,0,2,1,2,2,0
Ethan Nwaneri,53,eng ENG,RW,17-286,77,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Leandro Trossard,19,be BEL,RW,30-028,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mikel Merino,23,es ESP,LM,28-193,77,3,1,0,3,0,2,2,100.0,0,2,0,2,1,4,1,0
Declan Rice,41,eng ENG,LM,25-353,13,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Thomas Partey,5,gh GHA,CM,31-202,90,5,3,1,3,1,3,3,100.0,0,0,0,0,0,5,3,0
Martin Ødegaard,8,no NOR,RM,26-015,87,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jorginho,20,it ITA,RM,33-012,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Riccardo Calafiori,33,it ITA,LB,22-227,77,3,2,2,1,0,1,2,50.0,1,2,1,1,0,3,2,0
Myles Lewis-Skelly,49,eng ENG,LB,18-097,13,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
Gabriel Magalhães,6,br BRA,CB,27-013,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0
William Saliba,2,fr FRA,CB,23-283,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Jurriën Timber,12,nl NED,RB,23-198,90,2,1,0,2,0,0,0,,0,0,0,0,3,5,2,0
David Raya,22,es ESP,GK,29-108,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
