Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Erling Haaland,9,no NOR,FW,24-139,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Matheus Nunes,27,pt POR,"LW,RB",26-102,90,5,2,1,2,2,1,1,100.0,0,2,0,2,2,7,3,0
Sávio,26,br BRA,RW,20-241,78,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0
Jeremy Doku,11,be BEL,RW,22-194,12,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Kevin De Bruyne,17,be BEL,AM,33-162,85,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Jack Grealish,10,eng ENG,LW,29-088,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
İlkay Gündoğan,19,de GER,DM,34-044,90,1,0,0,0,1,0,1,0.0,1,1,0,1,1,2,2,0
Bernardo Silva,20,pt POR,DM,30-119,90,0,0,0,0,0,0,1,0.0,1,3,1,2,2,2,0,1
Rico Lewis,82,eng ENG,LB,20-016,83,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Joško Gvardiol,24,hr CRO,"CB,LB",22-319,90,2,2,2,0,0,0,1,0.0,1,3,2,1,1,3,6,0
Rúben Dias,3,pt POR,CB,27-207,90,1,0,0,1,0,0,0,,0,4,4,0,1,2,3,0
Kyle Walker,2,eng ENG,"RB,CB",34-193,90,3,2,1,2,0,2,3,66.7,1,1,0,1,0,3,2,0
Stefan Ortega,18,de GER,GK,32-031,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
