Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Enes Ünal,26,tr TUR,FW,27-230,61,0,0,0,1,2,0,2,0,0,0,0,0,4,6,5,54.5
Evanilson,9,br BRA,FW,25-081,29,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,
Dango Ouattara,11,bf BFA,LW,22-319,84,0,0,0,0,0,1,8,0,1,0,0,0,4,1,2,33.3
David Brooks,7,wls WAL,LW,27-171,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Antoine Semenyo,24,gh GHA,RW,24-354,90,0,0,0,1,1,0,4,0,0,0,0,0,5,1,4,20.0
Justin Kluivert,19,nl NED,AM,25-235,71,1,0,0,2,1,0,1,0,0,0,0,0,2,0,0,
Philip Billing,29,dk DEN,AM,28-198,19,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,
Lewis Cook,4,eng ENG,"DM,RB",27-327,90,0,0,0,0,0,0,4,0,2,0,0,0,7,0,2,0.0
Ryan Christie,10,sct SCO,DM,29-308,90,0,0,0,2,2,0,3,2,3,0,0,0,11,1,0,100.0
Milos Kerkez,3,hu HUN,LB,21-049,90,0,0,0,2,1,0,2,1,1,0,0,0,5,0,4,0.0
Dean Huijsen,2,es ESP,CB,19-256,90,1,0,0,2,1,0,0,1,5,0,0,0,9,4,1,80.0
Illia Zabarnyi,27,ua UKR,CB,22-116,90,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,100.0
Max Aarons,37,eng ENG,RB,24-357,61,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,
Tyler Adams,12,us USA,DM,25-316,29,0,0,0,0,1,0,0,1,2,0,0,0,2,0,1,0.0
Kepa Arrizabalaga,13,es ESP,GK,30-084,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
