Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ollie Watkins,11,eng ENG,FW,29-033,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Leon Bailey,31,jm JAM,RW,27-176,45,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
Jacob Ramsey,41,eng ENG,LW,23-249,45,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Amadou Onana,24,be BEL,DM,23-169,45,3,2,1,1,1,1,3,33.3,2,0,0,0,0,3,0,0
Morgan Rogers,27,eng ENG,"LW,RW",22-190,90,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
John McGinn,7,sct SCO,AM,30-106,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Youri Tielemans,8,be BEL,DM,27-270,90,1,1,0,1,0,0,2,0.0,2,3,0,3,1,2,0,0
Lamare Bogarde,26,nl NED,"DM,RB",21-027,82,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
Kosta Nedeljković,20,rs SRB,RB,19-047,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lucas Digne,12,fr FRA,LB,31-196,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
Ian Maatsen,22,nl NED,LB,22-328,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Boubacar Kamara,44,fr FRA,CB,25-070,90,3,1,2,1,0,3,3,100.0,0,0,0,0,0,3,2,1
Ezri Konsa,4,eng ENG,CB,27-101,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1
Andrés García,16,es ESP,RB,21-360,45,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,2,1
Donyell Malen,17,nl NED,FW,26-023,45,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
Emiliano Martínez,23,ar ARG,GK,32-152,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
